date,open,high,low,close
1993-04-07,852.71,855.03,846.34,855.03
1993-04-08,855.03,860.52,853.33,858.49
1993-04-09,858.49,862.71,855.02,862.71
1993-04-15,862.71,874.55,859.35,874.55
1993-04-16,874.55,888.96,874.34,888.96
1993-04-19,888.96,894.78,881.18,890.73
1993-04-20,890.73,890.73,881.5,884.22
1993-04-21,884.22,894.87,883.96,889.42
1993-04-22,889.42,899.01,888.9,899.01
1993-04-23,899.01,908.33,894.67,901.26
1993-04-26,901.26,901.26,880.74,883.68
1993-04-27,883.68,883.68,864.31,869.98
1993-04-28,869.98,870.24,854.21,856.85
1993-04-29,856.85,862.29,845.74,849.57
1993-04-30,849.57,854.5,837.63,845.29
1993-05-04,845.29,845.29,821.98,828.1
1993-05-06,828.1,845.57,828.1,845.13
1993-05-07,845.13,851.82,840.88,845.39
1993-05-10,845.39,846.32,836.2,841.84
1993-05-11,841.84,850.35,839.7,850.35
1993-05-12,850.35,865.84,850.35,865.65
1993-05-13,865.65,877.32,860.39,877.32
1993-05-14,877.32,887.96,877.32,881.39
1993-05-17,881.39,883.0,876.95,881.58
1993-05-18,881.58,882.62,867.98,872.96
1993-05-19,872.96,877.09,871.15,873.52
1993-05-20,873.52,876.01,863.22,865.61
1993-05-21,865.61,865.61,856.61,858.37
1993-05-24,858.37,858.37,837.57,841.23
1993-05-25,841.23,844.3,835.02,843.33
1993-05-26,843.33,847.1,834.16,836.16
1993-05-27,836.16,836.16,820.55,827.91
1993-05-28,827.91,836.25,826.08,836.03
1993-05-31,836.03,836.78,823.76,825.71
1993-06-01,825.71,825.71,812.61,818.84
1993-06-02,818.84,823.35,808.35,820.9
1993-06-03,820.9,832.9,818.66,832.08
1993-06-07,836.13,840.24,825.81,827.14
1993-06-08,827.14,830.71,824.61,830.71
1993-06-09,830.71,845.88,830.71,845.88
1993-06-10,845.88,847.76,837.92,844.01
1993-06-11,844.01,853.14,844.01,853.14
1993-06-14,853.14,872.12,853.14,868.24
1993-06-15,868.24,872.12,862.96,871.17
1993-06-16,871.17,873.39,868.73,873.39
1993-06-17,873.39,885.05,873.3,880.66
1993-06-18,880.66,891.1,880.66,888.84
1993-06-21,888.84,898.85,883.62,887.95
1993-06-22,887.95,903.54,887.95,903.54
1993-06-23,903.54,914.33,903.54,910.33
1993-06-24,910.33,912.66,892.7,894.08
1993-06-25,894.08,899.73,890.14,896.56
1993-06-28,896.56,896.56,880.06,884.54
1993-06-29,884.54,888.92,875.1,878.77
1993-06-30,878.77,879.16,872.89,877.52
1993-07-02,877.52,887.92,877.52,887.92
1993-07-05,887.92,897.0,885.95,887.79
1993-07-06,887.79,890.87,884.36,887.42
1993-07-07,887.42,903.98,887.42,903.0
1993-07-08,903.0,908.79,897.7,898.53
1993-07-09,898.53,908.97,896.99,907.64
1993-07-12,907.64,913.54,903.18,905.18
1993-07-13,905.18,907.71,892.39,900.66
1993-07-14,900.66,906.53,891.29,892.98
1993-07-15,892.98,895.7,888.04,890.05
1993-07-16,890.05,890.05,881.51,885.36
1993-07-19,885.36,898.91,885.36,898.91
1993-07-20,898.91,902.04,889.3,891.22
1993-07-21,891.22,894.77,889.12,894.55
1993-07-22,894.55,900.43,894.55,897.44
1993-07-23,897.44,897.88,890.15,894.07
1993-07-26,894.07,898.91,888.39,890.54
1993-07-27,890.54,893.37,887.41,893.14
1993-07-28,893.14,908.36,893.14,908.36
1993-07-29,908.36,924.62,908.36,924.62
1993-07-30,924.62,930.15,922.7,928.2
1993-08-02,928.2,938.24,928.2,938.24
1993-08-04,938.24,949.16,934.12,945.38
1993-08-05,945.38,949.3,943.45,948.26
1993-08-06,948.26,959.49,948.26,958.84
1993-08-09,958.84,964.27,950.51,952.77
1993-08-10,952.77,955.09,943.93,955.09
1993-08-11,955.09,963.2,955.09,963.17
1993-08-13,963.17,968.38,956.46,964.62
1993-08-16,964.62,964.62,951.63,954.29
1993-08-17,954.29,954.29,944.0,945.62
1993-08-18,945.62,958.01,945.62,958.01
1993-08-19,958.01,961.01,952.39,955.35
1993-08-20,955.35,961.69,954.73,958.68
1993-08-23,958.68,959.11,947.51,949.5
1993-08-24,949.5,953.43,940.01,943.83
1993-08-25,943.83,952.33,943.15,952.33
1993-08-26,952.33,962.47,952.33,961.77
1993-08-27,961.77,965.41,956.19,962.53
1993-08-30,962.53,965.08,958.58,962.47
1993-08-31,962.47,966.86,960.36,963.18
1993-09-01,963.18,979.94,963.18,978.91
1993-09-02,978.91,987.11,978.36,987.11
1993-09-03,987.11,993.39,985.3,991.32
1993-09-06,991.32,996.51,985.94,988.45
1993-09-07,988.45,996.72,983.83,996.72
1993-09-08,996.72,1003.08,991.8,994.66
1993-09-09,994.66,998.68,991.78,998.68
1993-09-10,998.68,1002.63,990.89,993.29
1993-09-13,993.29,993.29,973.07,986.49
1993-09-14,986.49,992.86,984.8,988.53
1993-09-15,988.53,996.94,988.53,992.36
1993-09-16,992.36,994.95,985.94,989.64
1993-09-17,989.64,998.22,989.64,998.22
1993-09-20,998.22,1002.76,993.08,997.01
1993-09-21,997.01,999.17,988.49,992.58
1993-09-22,992.58,992.58,974.04,977.75
1993-09-23,977.75,986.08,975.01,986.08
1993-09-24,986.08,987.53,973.54,979.58
1993-09-27,979.58,979.58,961.28,964.9
1993-09-28,964.9,968.5,957.07,968.5
1993-09-29,968.5,968.77,959.69,966.02
1993-09-30,966.02,971.97,963.75,971.44
1993-10-01,971.44,992.34,971.44,992.34
1993-10-04,992.34,998.71,979.56,998.71
1993-10-05,998.71,1019.45,998.71,1019.45
1993-10-06,1019.45,1058.24,1019.45,1058.24
1993-10-07,1058.24,1102.39,1058.24,1088.52
1993-10-08,1088.52,1106.39,1079.05,1098.64
1993-10-11,1098.64,1123.75,1098.64,1123.74
1993-10-12,1123.74,1136.11,1095.2,1101.96
1993-10-13,1101.96,1140.9,1101.96,1140.9
1993-10-14,1140.9,1157.1,1133.08,1137.59
1993-10-15,1137.59,1158.44,1137.59,1154.95
1993-10-18,1154.95,1167.23,1147.31,1150.8
1993-10-19,1150.8,1161.38,1140.07,1160.95
1993-10-20,1160.95,1170.7,1155.17,1157.88
1993-10-21,1157.88,1162.93,1145.64,1153.32
1993-10-22,1153.32,1160.36,1145.72,1149.54
1993-10-26,1149.54,1158.28,1135.67,1158.28
1993-10-27,1158.28,1194.68,1158.28,1193.18
1993-10-28,1193.18,1243.33,1193.18,1239.18
1993-10-29,1239.18,1268.34,1239.18,1260.91
1993-11-01,1260.91,1335.92,1260.91,1326.16
1993-11-02,1326.16,1357.75,1318.84,1357.75
1993-11-03,1357.75,1403.84,1294.54,1303.39
1993-11-04,1303.39,1320.6,1257.64,1284.93
1993-11-05,1284.93,1304.18,1276.82,1285.47
1993-11-08,1285.47,1306.91,1283.44,1306.91
1993-11-09,1306.91,1338.28,1306.91,1315.33
1993-11-10,1315.33,1347.62,1315.26,1347.62
1993-11-11,1347.62,1386.54,1347.62,1371.26
1993-11-12,1371.26,1399.59,1369.65,1380.84
1993-11-15,1380.84,1391.11,1363.18,1365.52
1993-11-16,1367.31,1368.49,1349.26,1366.77
1993-11-17,1366.77,1386.09,1350.09,1361.13
1993-11-18,1361.13,1371.72,1336.71,1371.72
1993-11-19,1371.72,1386.19,1357.86,1366.91
1993-11-22,1366.91,1366.91,1306.67,1310.13
1993-11-23,1310.13,1310.13,1271.7,1305.24
1993-11-24,1305.24,1330.67,1305.24,1321.67
1993-11-25,1321.67,1332.52,1303.14,1309.26
1993-11-26,1309.26,1314.67,1302.51,1309.57
1993-11-29,1309.57,1313.39,1289.35,1295.51
1993-11-30,1295.51,1309.95,1290.23,1309.95
1993-12-01,1309.95,1341.34,1309.95,1341.34
1993-12-02,1341.34,1375.93,1341.34,1366.03
1993-12-03,1366.03,1377.6,1361.14,1377.41
1993-12-07,1377.41,1442.56,1377.41,1442.56
1993-12-08,1442.56,1468.71,1430.59,1436.92
1993-12-09,1436.92,1489.66,1436.92,1480.63
1993-12-13,1480.63,1510.16,1478.15,1485.17
1993-12-14,1485.17,1491.05,1468.11,1482.99
1993-12-15,1482.99,1521.27,1482.99,1519.06
1993-12-16,1519.06,1547.96,1507.16,1512.66
1993-12-17,1512.66,1530.97,1512.66,1513.83
1993-12-20,1513.83,1531.28,1492.76,1496.71
1993-12-21,1496.71,1511.88,1491.86,1507.23
1993-12-22,1507.23,1523.75,1507.23,1523.75
1993-12-23,1523.75,1550.21,1523.27,1543.52
1993-12-24,1543.52,1577.11,1543.52,1565.12
1993-12-27,1565.12,1611.48,1565.12,1608.12
1993-12-28,1608.12,1662.34,1608.12,1652.69
1993-12-29,1652.69,1687.85,1652.69,1668.63
1993-12-30,1668.63,1695.18,1668.51,1682.85
1994-01-04,1682.85,1762.74,1682.85,1753.73
1994-01-05,1753.73,1789.16,1698.71,1709.64
1994-01-06,1709.64,1738.13,1659.3,1667.94
1994-01-07,1667.94,1673.5,1563.68,1575.43
1994-01-10,1575.43,1588.81,1534.62,1545.28
1994-01-11,1545.28,1610.94,1545.28,1605.06
1994-01-12,1605.06,1612.48,1475.63,1487.76
1994-01-13,1487.76,1487.76,1388.8,1438.03
1994-01-14,1438.03,1516.67,1438.03,1516.67
1994-01-17,1516.67,1531.79,1468.4,1474.11
1994-01-18,1474.11,1480.42,1449.29,1477.03
1994-01-19,1477.03,1503.21,1453.8,1459.74
1994-01-20,1459.74,1459.74,1367.48,1398.3
1994-01-21,1398.3,1417.21,1380.56,1408.46
1994-01-24,1408.46,1461.59,1408.46,1461.59
1994-01-25,1461.59,1484.15,1443.11,1447.6
1994-01-26,1447.6,1461.44,1436.78,1459.14
1994-01-27,1459.14,1498.09,1459.14,1498.09
1994-01-28,1498.09,1521.69,1488.61,1507.35
1994-01-31,1507.35,1516.42,1485.83,1493.45
1994-02-01,1493.45,1493.95,1450.38,1455.58
1994-02-02,1455.58,1462.47,1426.42,1453.44
1994-02-03,1453.44,1468.34,1449.44,1463.9
1994-02-04,1463.9,1465.97,1439.85,1443.81
1994-02-07,1396.94,1396.94,1339.25,1344.81
1994-02-08,1344.81,1365.73,1340.13,1365.73
1994-02-09,1365.73,1405.14,1358.7,1403.63
1994-02-10,1403.63,1420.54,1391.57,1410.53
1994-02-11,1410.53,1416.34,1394.74,1416.34
1994-02-14,1416.34,1429.09,1401.36,1422.2
1994-02-15,1422.2,1430.5,1406.66,1413.97
1994-02-16,1413.97,1431.78,1413.97,1429.11
1994-02-17,1429.11,1456.21,1429.11,1445.2
1994-02-18,1445.2,1456.08,1436.63,1456.08
1994-02-21,1456.08,1468.32,1441.29,1446.87
1994-02-22,1446.87,1453.34,1423.21,1428.93
1994-02-23,1428.93,1447.08,1423.26,1430.65
1994-02-24,1430.65,1431.65,1411.79,1419.54
1994-02-28,1419.54,1419.54,1364.59,1372.93
1994-03-01,1372.93,1385.03,1367.26,1375.97
1994-03-02,1375.97,1375.97,1329.87,1339.12
1994-03-03,1339.12,1345.95,1322.06,1340.38
1994-03-04,1340.38,1359.25,1340.38,1359.25
1994-03-07,1359.25,1382.92,1359.25,1376.68
1994-03-08,1376.68,1381.28,1361.92,1368.03
1994-03-09,1368.03,1368.03,1354.12,1358.56
1994-03-10,1358.56,1358.56,1322.5,1332.39
1994-03-11,1332.39,1332.39,1315.45,1319.41
1994-03-14,1319.41,1323.32,1290.93,1296.55
1994-03-15,1296.55,1308.41,1283.18,1302.13
1994-03-16,1302.13,1306.53,1289.46,1293.07
1994-03-17,1293.07,1293.07,1254.16,1266.64
1994-03-18,1266.64,1271.32,1242.95,1246.84
1994-03-21,1246.84,1246.84,1186.56,1204.12
1994-03-22,1204.12,1238.96,1195.06,1237.12
1994-03-23,1237.12,1286.81,1237.12,1286.44
1994-03-24,1286.44,1297.17,1272.2,1286.81
1994-03-25,1286.81,1292.93,1270.84,1280.07
1994-03-28,1280.07,1280.07,1236.39,1246.34
1994-03-29,1246.34,1253.61,1238.44,1253.61
1994-03-30,1253.61,1253.61,1236.89,1247.33
1994-03-31,1247.33,1247.33,1233.87,1239.99
1994-04-01,1239.99,1239.99,1227.73,1232.53
1994-04-04,1232.53,1232.53,1193.13,1196.59
1994-04-05,1196.59,1201.95,1185.25,1201.95
1994-04-07,1201.95,1224.74,1201.95,1224.74
1994-04-08,1232.76,1233.49,1217.53,1224.0
1994-04-11,1224.0,1235.26,1218.95,1235.26
1994-04-15,1235.26,1282.16,1235.26,1282.16
1994-04-18,1282.16,1312.33,1282.16,1312.33
1994-04-19,1312.33,1312.33,1267.89,1274.02
1994-04-20,1274.02,1290.59,1274.02,1282.38
1994-04-21,1282.38,1284.12,1266.97,1280.06
1994-04-22,1280.06,1306.01,1280.06,1293.64
1994-04-25,1293.64,1296.35,1274.01,1277.87
1994-04-26,1277.87,1281.91,1255.44,1263.79
1994-04-27,1263.79,1274.71,1260.56,1274.71
1994-04-28,1274.71,1280.67,1266.57,1271.14
1994-04-29,1271.14,1272.04,1259.44,1266.67
1994-05-03,1266.67,1271.72,1255.75,1258.51
1994-05-04,1258.51,1263.54,1248.78,1252.37
1994-05-06,1252.37,1252.37,1233.48,1240.71
1994-05-09,1240.71,1240.71,1217.16,1222.72
1994-05-10,1222.72,1228.0,1206.01,1228.0
1994-05-11,1228.0,1240.35,1228.0,1235.76
1994-05-12,1235.76,1239.9,1229.03,1232.72
1994-05-13,1232.72,1259.17,1232.72,1259.17
1994-05-16,1266.27,1290.84,1266.27,1290.84
1994-05-17,1294.13,1302.85,1287.84,1302.85
1994-05-18,1313.33,1325.96,1304.85,1325.47
1994-05-19,1327.7,1352.35,1319.27,1334.42
1994-05-20,1336.46,1346.39,1333.13,1338.19
1994-05-23,1339.33,1343.18,1332.36,1338.59
1994-05-25,1337.36,1348.8,1334.58,1348.8
1994-05-26,1355.61,1365.68,1348.52,1356.02
1994-05-27,1356.02,1383.57,1356.02,1383.57
1994-05-30,1387.99,1392.23,1375.88,1383.61
1994-05-31,1385.18,1385.41,1355.73,1356.87
1994-06-01,1350.64,1370.1,1346.8,1368.35
1994-06-02,1368.56,1376.46,1356.59,1358.92
1994-06-03,1355.69,1359.69,1350.03,1358.0
1994-06-06,1354.58,1363.01,1350.55,1363.01
1994-06-07,1368.89,1383.39,1368.89,1383.39
1994-06-08,1370.32,1372.74,1358.04,1370.41
1994-06-09,1368.21,1390.94,1367.38,1387.4
1994-06-10,1385.28,1391.18,1376.93,1383.41
1994-06-13,1382.06,1387.43,1376.48,1379.04
1994-06-14,1379.23,1390.0,1375.64,1378.88
1994-06-15,1378.25,1378.42,1351.68,1359.53
1994-06-16,1357.14,1364.74,1347.57,1364.44
1994-06-17,1373.71,1394.6,1366.21,1370.53
1994-06-20,1363.04,1363.04,1348.17,1353.28
1994-06-21,1350.7,1355.27,1325.14,1329.32
1994-06-22,1329.32,1329.32,1293.8,1311.81
1994-06-23,1311.81,1325.93,1299.77,1304.86
1994-06-24,1302.18,1302.53,1280.98,1292.54
1994-06-27,1266.84,1272.98,1248.56,1254.81
1994-06-28,1265.27,1268.3,1248.79,1252.93
1994-06-29,1250.01,1272.77,1247.92,1272.77
1994-06-30,1274.33,1281.77,1268.16,1273.34
1994-07-04,1270.02,1275.77,1264.31,1274.91
1994-07-05,1274.19,1295.64,1274.19,1295.64
1994-07-06,1296.86,1301.99,1290.11,1297.45
1994-07-07,1297.23,1305.01,1292.84,1302.86
1994-07-08,1303.49,1307.47,1283.04,1287.34
1994-07-11,1284.31,1284.31,1273.08,1278.37
1994-07-12,1277.76,1282.07,1274.89,1280.06
1994-07-13,1283.79,1302.21,1283.79,1302.21
1994-07-14,1306.99,1312.09,1296.23,1301.37
1994-07-15,1306.3,1344.24,1306.3,1344.17
1994-07-18,1356.22,1358.1,1341.32,1345.2
1994-07-19,1345.2,1354.33,1338.55,1348.94
1994-07-20,1348.94,1366.0,1348.94,1363.59
1994-07-21,1363.59,1363.59,1338.18,1342.01
1994-07-22,1342.01,1352.81,1342.01,1348.06
1994-07-26,1350.62,1353.39,1339.71,1346.5
1994-07-27,1344.77,1368.2,1342.95,1367.64
1994-07-28,1367.64,1376.83,1365.77,1371.33
1994-07-29,1373.61,1381.06,1372.26,1376.88
1994-08-01,1382.47,1403.7,1382.47,1401.98
1994-08-02,1406.63,1409.4,1391.06,1399.72
1994-08-03,1401.41,1408.95,1398.33,1407.28
1994-08-04,1407.62,1426.57,1407.62,1416.71
1994-08-05,1413.37,1421.38,1406.99,1418.6
1994-08-08,1418.6,1426.0,1409.19,1414.04
1994-08-09,1415.91,1417.21,1400.85,1406.33
1994-08-10,1406.64,1414.86,1403.55,1407.32
1994-08-11,1407.32,1425.49,1407.32,1425.49
1994-08-15,1432.14,1453.41,1432.14,1453.41
1994-08-16,1456.63,1464.22,1444.13,1461.71
1994-08-17,1461.71,1479.03,1461.71,1473.48
1994-08-18,1473.8,1488.77,1470.31,1483.98
1994-08-19,1478.42,1488.62,1472.88,1488.62
1994-08-22,1491.61,1494.17,1481.54,1489.56
1994-08-23,1491.21,1501.08,1467.43,1471.85
1994-08-24,1472.3,1480.7,1462.74,1474.58
1994-08-25,1475.94,1480.24,1425.56,1444.72
1994-08-26,1445.9,1455.5,1433.81,1450.75
1994-08-29,1454.57,1465.12,1452.95,1460.24
1994-08-30,1462.69,1492.53,1462.69,1492.53
1994-08-31,1492.53,1524.83,1492.53,1524.83
1994-09-01,1529.75,1536.46,1516.8,1525.84
1994-09-02,1526.23,1541.21,1519.56,1539.06
1994-09-05,1540.2,1543.13,1526.11,1531.3
1994-09-06,1531.59,1535.39,1524.87,1535.14
1994-09-07,1534.9,1554.41,1525.51,1532.41
1994-09-08,1530.76,1535.81,1512.88,1525.56
1994-09-09,1526.9,1531.38,1504.91,1508.85
1994-09-12,1497.61,1497.61,1483.25,1490.41
1994-09-13,1488.11,1507.73,1488.11,1507.73
1994-09-14,1514.49,1537.92,1514.49,1536.14
1994-09-15,1543.39,1545.39,1530.28,1534.04
1994-09-16,1542.41,1549.08,1535.69,1546.24
1994-09-19,1544.29,1550.87,1536.3,1540.2
1994-09-20,1540.95,1543.78,1522.94,1530.05
1994-09-21,1511.84,1531.98,1506.9,1531.98
1994-09-22,1531.23,1536.62,1521.31,1531.43
1994-09-23,1528.41,1531.96,1503.43,1506.06
1994-09-26,1504.42,1504.42,1481.74,1495.72
1994-09-27,1502.26,1509.96,1492.74,1502.25
1994-09-28,1508.39,1511.28,1489.56,1493.67
1994-09-29,1493.98,1496.92,1473.88,1482.12
1994-09-30,1478.15,1487.47,1474.45,1485.71
1994-10-03,1486.7,1494.99,1479.72,1488.55
1994-10-04,1488.46,1503.41,1488.37,1500.93
1994-10-05,1495.68,1495.68,1485.39,1492.89
1994-10-06,1491.2,1496.95,1477.33,1481.5
1994-10-07,1481.5,1481.5,1451.56,1459.78
1994-10-10,1453.07,1453.07,1422.09,1428.12
1994-10-11,1435.91,1448.34,1435.91,1444.26
1994-10-12,1445.43,1470.9,1445.43,1470.9
1994-10-13,1470.9,1479.12,1467.43,1475.06
1994-10-14,1475.34,1498.55,1475.34,1498.55
1994-10-17,1508.53,1515.33,1503.56,1509.47
1994-10-18,1510.75,1512.18,1496.57,1501.66
1994-10-19,1500.05,1509.13,1496.1,1501.42
1994-10-20,1504.77,1521.61,1504.77,1521.61
1994-10-21,1521.12,1522.8,1512.88,1522.48
1994-10-25,1518.74,1518.74,1496.54,1501.58
1994-10-26,1502.62,1514.07,1502.62,1514.07
1994-10-27,1516.03,1518.9,1495.41,1501.73
1994-10-28,1501.73,1509.77,1497.21,1506.12
1994-10-31,1515.89,1528.83,1514.96,1528.83
1994-11-01,1523.86,1540.74,1523.29,1536.48
1994-11-02,1536.48,1536.48,1521.09,1529.1
1994-11-03,1528.65,1537.09,1524.28,1528.51
1994-11-04,1533.65,1538.26,1518.77,1522.94
1994-11-07,1516.94,1516.94,1496.2,1504.15
1994-11-08,1504.63,1506.22,1489.2,1495.61
1994-11-09,1500.99,1502.95,1483.56,1496.53
1994-11-10,1496.53,1498.05,1468.54,1472.52
1994-11-11,1467.1,1467.1,1442.8,1466.22
1994-11-14,1460.49,1477.84,1456.39,1477.84
1994-11-15,1482.76,1498.22,1482.76,1496.85
1994-11-16,1497.82,1498.25,1485.56,1489.15
1994-11-17,1489.15,1495.19,1473.36,1479.26
1994-11-18,1475.26,1475.26,1451.36,1457.49
1994-11-21,1451.79,1451.79,1435.19,1440.59
1994-11-22,1423.24,1423.24,1396.9,1402.81
1994-11-23,1378.93,1378.93,1302.98,1332.85
1994-11-24,1332.85,1357.29,1332.85,1357.29
1994-11-25,1361.12,1364.43,1340.5,1349.39
1994-11-28,1355.78,1358.86,1331.87,1342.13
1994-11-29,1345.34,1357.52,1343.47,1353.34
1994-11-30,1352.11,1364.96,1349.38,1362.44
1994-12-01,1363.72,1380.73,1361.02,1371.6
1994-12-02,1359.95,1359.95,1330.41,1338.11
1994-12-06,1337.59,1346.31,1337.11,1342.59
1994-12-07,1342.59,1342.59,1322.76,1330.35
1994-12-08,1325.7,1328.52,1307.18,1310.26
1994-12-09,1310.26,1310.26,1263.2,1278.5
1994-12-13,1278.55,1320.58,1278.55,1305.58
1994-12-14,1305.9,1307.51,1276.66,1280.07
1994-12-15,1287.97,1310.0,1286.36,1310.0
1994-12-16,1315.28,1341.26,1314.27,1336.47
1994-12-19,1351.31,1357.78,1334.05,1337.78
1994-12-20,1333.46,1352.77,1329.2,1352.68
1994-12-21,1351.05,1366.98,1348.18,1365.28
1994-12-22,1373.71,1380.33,1360.69,1364.3
1994-12-23,1368.11,1368.87,1355.58,1361.35
1994-12-26,1360.79,1364.53,1348.09,1352.8
1994-12-27,1350.99,1359.86,1343.32,1359.86
1994-12-28,1364.21,1369.35,1358.59,1363.24
1994-12-29,1359.61,1359.61,1347.82,1352.89
1994-12-30,1349.97,1360.09,1349.89,1360.09
1995-01-03,1360.8,1362.34,1349.8,1354.05
1995-01-04,1353.34,1360.63,1345.25,1360.63
1995-01-05,1361.69,1374.06,1361.69,1373.85
1995-01-06,1372.41,1372.5,1359.56,1363.1
1995-01-09,1361.75,1365.25,1344.99,1347.99
1995-01-10,1342.25,1342.25,1320.58,1325.99
1995-01-11,1327.1,1331.36,1310.37,1314.35
1995-01-12,1311.65,1311.82,1263.78,1273.0
1995-01-13,1258.65,1258.65,1207.93,1248.59
1995-01-16,1260.64,1267.86,1241.84,1252.64
1995-01-17,1255.99,1271.57,1255.99,1265.15
1995-01-18,1267.76,1285.57,1260.62,1285.57
1995-01-19,1287.07,1294.32,1277.03,1283.35
1995-01-20,1265.39,1265.39,1247.31,1251.72
1995-01-23,1237.48,1237.48,1179.3,1191.26
1995-01-24,1191.26,1196.8,1166.31,1193.35
1995-01-25,1198.51,1213.78,1198.51,1213.78
1995-01-26,1219.55,1226.6,1204.23,1209.98
1995-01-27,1209.63,1214.78,1199.41,1214.78
1995-01-30,1215.46,1225.79,1213.03,1225.79
1995-01-31,1222.4,1222.4,1211.97,1217.74
1995-02-01,1220.63,1238.53,1218.0,1238.53
1995-02-02,1243.29,1251.14,1236.41,1241.53
1995-02-03,1241.53,1278.76,1241.53,1278.07
1995-02-06,1278.74,1332.06,1278.74,1330.42
1995-02-07,1337.2,1344.54,1323.56,1329.25
1995-02-08,1329.25,1329.25,1307.6,1314.24
1995-02-09,1310.86,1320.54,1302.4,1307.18
1995-02-10,1307.13,1307.57,1294.78,1301.97
1995-02-13,1302.84,1304.71,1277.19,1283.97
1995-02-15,1282.42,1293.23,1282.42,1286.43
1995-02-16,1297.96,1308.31,1297.96,1308.22
1995-02-17,1308.22,1309.71,1295.95,1304.27
1995-02-20,1290.96,1298.45,1288.5,1296.99
1995-02-21,1296.86,1302.83,1284.37,1288.31
1995-02-22,1290.89,1293.95,1264.3,1265.95
1995-02-23,1267.24,1277.29,1257.15,1277.14
1995-02-24,1292.68,1297.26,1289.65,1294.19
1995-02-27,1255.64,1270.77,1249.56,1270.77
1995-02-28,1273.57,1288.47,1269.23,1288.47
1995-03-01,1288.38,1294.07,1281.99,1287.7
1995-03-02,1287.44,1290.36,1279.2,1281.91
1995-03-03,1281.07,1281.07,1256.66,1262.33
1995-03-06,1255.43,1255.43,1233.8,1235.73
1995-03-07,1234.56,1242.03,1233.19,1237.31
1995-03-08,1220.59,1220.59,1197.63,1206.88
1995-03-09,1212.41,1216.73,1201.71,1214.95
1995-03-10,1214.95,1217.38,1186.84,1189.48
1995-03-13,1199.26,1201.71,1172.04,1174.67
1995-03-14,1168.1,1168.1,1134.34,1155.54
1995-03-15,1161.84,1166.89,1150.48,1152.34
1995-03-16,1152.34,1152.34,1123.68,1135.69
1995-03-17,1137.14,1180.98,1137.14,1180.62
1995-03-20,1180.62,1189.53,1171.7,1184.82
1995-03-21,1185.87,1190.24,1178.44,1184.11
1995-03-22,1182.54,1210.13,1178.79,1210.13
1995-03-23,1210.13,1218.51,1203.19,1208.13
1995-03-24,1207.47,1207.47,1190.14,1196.13
1995-03-27,1206.93,1210.89,1195.18,1199.72
1995-03-28,1201.05,1211.95,1198.19,1211.57
1995-03-29,1211.28,1232.26,1211.28,1229.7
1995-03-30,1232.15,1235.88,1215.35,1220.72
1995-03-31,1222.99,1227.68,1211.9,1216.68
1995-04-03,1215.32,1215.32,1182.8,1186.71
1995-04-04,1187.21,1188.04,1180.47,1184.14
1995-04-05,1185.84,1189.79,1175.57,1184.65
1995-04-07,1182.43,1182.43,1160.31,1177.04
1995-04-10,1172.91,1180.53,1170.21,1180.53
1995-04-11,1180.53,1192.89,1179.39,1192.89
1995-04-17,1192.16,1198.27,1190.46,1194.13
1995-04-18,1193.53,1193.57,1172.91,1177.83
1995-04-19,1174.79,1174.79,1152.6,1158.78
1995-04-20,1158.25,1160.58,1148.0,1160.29
1995-04-21,1164.15,1173.56,1164.15,1173.16
1995-04-24,1175.3,1181.57,1170.46,1174.55
1995-04-25,1175.23,1175.49,1165.46,1168.79
1995-04-26,1166.31,1167.56,1157.95,1161.62
1995-04-27,1160.95,1171.86,1160.66,1171.86
1995-04-28,1173.68,1208.69,1173.68,1208.69
1995-05-02,1208.69,1253.54,1208.69,1249.57
1995-05-03,1256.74,1260.34,1240.82,1243.6
1995-05-04,1244.04,1285.09,1244.04,1283.06
1995-05-08,1286.78,1297.84,1277.16,1288.01
1995-05-09,1291.76,1322.41,1288.01,1320.58
1995-05-10,1329.47,1340.2,1315.56,1321.26
1995-05-11,1327.44,1346.57,1306.05,1345.55
1995-05-12,1355.33,1363.32,1353.01,1360.19
1995-05-16,1360.19,1375.05,1349.5,1359.26
1995-05-17,1356.45,1361.45,1350.31,1355.72
1995-05-18,1355.72,1363.6,1342.06,1344.5
1995-05-19,1344.5,1344.5,1289.78,1323.74
1995-05-22,1320.32,1332.04,1313.01,1316.41
